sl_pct,tp_pct,trailing_sl_trigger_pct,trailing_sl_pct,win_rate,sharpe_ratio,max_drawdown,total_trades,avg_profit
0.01,0.06,0.009000000000000001,0.002,0.4272739782578781,-7.377781110359999,-99.99387146621845,7267,-0.0023005551828845176
0.01,0.06,0.009000000000000001,0.0025,0.42404627461782124,-7.634414678084674,-99.99505183034316,7261,-0.002434629102288336
0.01,0.06,0.009000000000000001,0.003,0.42135761589403975,-7.693152728287808,-99.99502338797791,7248,-0.002536146663957171
0.01,0.06,0.009000000000000001,0.0035,0.41744073201164567,-7.6366115831002315,-99.99486544117138,7213,-0.0026877068092970176
0.01,0.06,0.009000000000000001,0.004,0.41221586947427136,-7.907030891106785,-99.99593321307538,7171,-0.002865837745495841
0.01,0.06,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.001,0.0005,0.6433261700095511,8.856263813046846,-58.46743259363944,16752,-0.0001354856727777695
0.01,0.08,0.001,0.0005,0.6433261700095511,8.856263813046846,-58.46743259363944,16752,-0.0001354856727777695
0.01,0.08,0.001,0.0005,0.6433261700095511,8.856263813046846,-58.46743259363944,16752,-0.0001354856727777695
0.01,0.08,0.001,0.0005,0.6433261700095511,8.856263813046846,-58.46743259363944,16752,-0.0001354856727777695
0.01,0.08,0.001,0.0005,0.6433261700095511,8.856263813046846,-58.46743259363944,16752,-0.0001354856727777695
0.01,0.08,0.001,0.0005,0.6433261700095511,8.856263813046846,-58.46743259363944,16752,-0.0001354856727777695
0.01,0.08,0.001,0.0005,0.6433261700095511,8.856263813046846,-58.46743259363944,16752,-0.0001354856727777695
0.01,0.08,0.001,0.0005,0.6433261700095511,8.856263813046846,-58.46743259363944,16752,-0.0001354856727777695
0.01,0.08,0.001,0.0005,0.6433261700095511,8.856263813046846,-58.46743259363944,16752,-0.0001354856727777695
0.01,0.08,0.002,0.0005,0.765301302382077,4.587675210195141,-77.0997517091877,14819,-0.00024656162908231067
0.01,0.08,0.002,0.001,0.7118308464747897,3.2003777011726826,-81.59810480348727,14141,-0.0003514578744176755
0.01,0.08,0.002,0.0015,0.6610244333235208,1.6264588093800072,-84.07678182936354,13588,-0.00047735430801173166
0.01,0.08,0.002,0.0015,0.6610244333235208,1.6264588093800072,-84.07678182936354,13588,-0.00047735430801173166
0.01,0.08,0.002,0.0015,0.6610244333235208,1.6264588093800072,-84.07678182936354,13588,-0.00047735430801173166
0.01,0.08,0.002,0.0015,0.6610244333235208,1.6264588093800072,-84.07678182936354,13588,-0.00047735430801173166
0.01,0.08,0.002,0.0015,0.6610244333235208,1.6264588093800072,-84.07678182936354,13588,-0.00047735430801173166
0.01,0.08,0.002,0.0015,0.6610244333235208,1.6264588093800072,-84.07678182936354,13588,-0.00047735430801173166
0.01,0.08,0.002,0.0015,0.6610244333235208,1.6264588093800072,-84.07678182936354,13588,-0.00047735430801173166
0.01,0.08,0.003,0.0005,0.7414878027756228,-2.151336196333425,-97.66366247062898,11601,-0.0007081094981286248
0.01,0.08,0.003,0.001,0.718182607940231,-2.5329251382761253,-98.3565535863454,11511,-0.0007445973278688101
0.01,0.08,0.003,0.0015,0.6830384649238623,-3.0218877017160155,-98.94897347089942,11361,-0.0008033256998613765
0.01,0.08,0.003,0.002,0.6378800107613667,-3.807582560928221,-99.45397930351764,11151,-0.0009150893408340586
0.01,0.08,0.003,0.0025,0.59138010087116,-4.524594782938065,-99.69874986700351,10905,-0.001058169110725958
0.01,0.08,0.003,0.0025,0.59138010087116,-4.524594782938065,-99.69874986700351,10905,-0.001058169110725958
0.01,0.08,0.003,0.0025,0.59138010087116,-4.524594782938065,-99.69874986700351,10905,-0.001058169110725958
0.01,0.08,0.003,0.0025,0.59138010087116,-4.524594782938065,-99.69874986700351,10905,-0.001058169110725958
0.01,0.08,0.003,0.0025,0.59138010087116,-4.524594782938065,-99.69874986700351,10905,-0.001058169110725958
0.01,0.08,0.004,0.0005,0.6665996784565916,-4.955552076459633,-99.89707267054273,9952,-0.0010354041712912097
0.01,0.08,0.004,0.001,0.6641167589330649,-4.965713855321994,-99.90025697303405,9935,-0.0010382370323873053
0.01,0.08,0.004,0.0015,0.6531395114072279,-5.017417265674955,-99.90408721738955,9906,-0.001050521072009227
0.01,0.08,0.004,0.002,0.6311516996448503,-5.151294107201972,-99.91865975171365,9855,-0.0011020752055784938
0.01,0.08,0.004,0.0025,0.598996723996724,-5.234256417657224,-99.92191570072295,9768,-0.0011874913912611155
0.01,0.08,0.004,0.003,0.5626807104502272,-5.660318326500235,-99.94297276971936,9684,-0.0013353636218413321
0.01,0.08,0.004,0.0035,0.5280403276622558,-5.861350990774641,-99.94952880099444,9522,-0.0015196666389609126
0.01,0.08,0.004,0.0035,0.5280403276622558,-5.861350990774641,-99.94952880099444,9522,-0.0015196666389609126
0.01,0.08,0.004,0.0035,0.5280403276622558,-5.861350990774641,-99.94952880099444,9522,-0.0015196666389609126
0.01,0.08,0.005,0.0005,0.6022276135862373,-5.738520411818446,-99.96250655096672,9068,-0.0012185106301350382
0.01,0.08,0.005,0.001,0.6008166868999006,-5.7438333176111565,-99.96444767578656,9061,-0.0012280677554977958
0.01,0.08,0.005,0.0015,0.5973480662983426,-5.804661045702857,-99.96493950282719,9050,-0.0012380354339442908
0.01,0.08,0.005,0.002,0.5890107455411543,-5.939076613766934,-99.96874778442246,9027,-0.0012901343679496415
0.01,0.08,0.005,0.0025,0.5740658362989324,-6.017789278005801,-99.97019379395498,8992,-0.0013524238444091302
0.01,0.08,0.005,0.003,0.5519284516489659,-6.39269660548018,-99.97614449640523,8945,-0.001486336071721713
0.01,0.08,0.005,0.0035,0.5229813664596273,-6.5002704831228195,-99.97828588448326,8855,-0.0016794054853771147
0.01,0.08,0.005,0.004,0.4892374627891001,-6.875120504628221,-99.98702603792486,8734,-0.001939752203297382
0.01,0.08,0.005,0.0045000000000000005,0.45586696127456683,-7.304675878640404,-99.9919929595386,8599,-0.0021817581478868215
0.01,0.08,0.006,0.0005,0.5514480809983517,-6.430127508371616,-99.97975005132545,8494,-0.001398148653746862
0.01,0.08,0.006,0.001,0.5505829702037451,-6.444136173702555,-99.98016886249036,8491,-0.0014007064164298245
0.01,0.08,0.006,0.0015,0.5490219184539241,-6.4161328579876615,-99.97973445367568,8486,-0.00140824549364771
0.01,0.08,0.006,0.002,0.5442008486562943,-6.484035813082416,-99.98149905655991,8484,-0.001461142156220965
0.01,0.08,0.006,0.0025,0.5360349716446124,-6.590775611021208,-99.9828922898247,8464,-0.0015456556033125915
0.01,0.08,0.006,0.003,0.5230586840545347,-6.8406736552383425,-99.9865304144011,8435,-0.0017181977837965707
0.01,0.08,0.006,0.0035,0.507227332457293,-6.9214622243737525,-99.98701353797777,8371,-0.0019061263740373152
0.01,0.08,0.006,0.004,0.485024154589372,-7.155892058165925,-99.99160597977631,8280,-0.002126207109853843
0.01,0.08,0.006,0.0045000000000000005,0.4587099926704129,-7.445093495078028,-99.9934928397597,8186,-0.002362447878700048
0.01,0.08,0.007,0.0005,0.501183800623053,-6.75235361002602,-99.9890547389429,8025,-0.0016763699938994066
0.01,0.08,0.007,0.001,0.501183800623053,-6.71903284623587,-99.98871619572911,8025,-0.0016714283700349469
0.01,0.08,0.007,0.0015,0.499126746506986,-6.76297662001178,-99.9889532780714,8016,-0.0016988419185419601
0.01,0.08,0.007,0.002,0.4959440908523649,-6.823351464924886,-99.98962154865143,8013,-0.0017548676632404988
0.01,0.08,0.007,0.0025,0.49088183862103424,-7.0384628909182565,-99.9908617443636,8006,-0.001877999810298013
0.01,0.08,0.007,0.003,0.48221888304532934,-7.330601563841235,-99.99254853866837,7986,-0.002042204210057268
0.01,0.08,0.007,0.0035,0.4759324596774194,-7.332143817112151,-99.99222281173793,7936,-0.0021895313653119367
0.01,0.08,0.007,0.004,0.4645308924485126,-7.666117707461824,-99.99439354725577,7866,-0.0023687303660609492
0.01,0.08,0.007,0.0045000000000000005,0.4501475683305531,-7.974758348785642,-99.99604474550776,7793,-0.0026040770575755916
0.01,0.08,0.008,0.0005,0.4617708880714661,-7.181121127898273,-99.99235087304174,7612,-0.0019479576184611024
0.01,0.08,0.008,0.001,0.4616395165528113,-7.128035245017277,-99.99245022657377,7612,-0.0019523401928200272
0.01,0.08,0.008,0.0015,0.4608204049434657,-7.138247705654982,-99.99249137436314,7606,-0.001970948632791606
0.01,0.08,0.008,0.002,0.4583004472507235,-7.1889444751028355,-99.99260637359977,7602,-0.0020287352743895435
0.01,0.08,0.008,0.0025,0.4546772068511199,-7.477548062041507,-99.99437801264256,7590,-0.0021678910393991726
0.01,0.08,0.008,0.003,0.4501582278481013,-7.819311983190303,-99.99567618385153,7584,-0.0023176977794940063
0.01,0.08,0.008,0.0035,0.44652335456475584,-7.786465979265929,-99.99550351796704,7536,-0.0024535683468422382
0.01,0.08,0.008,0.004,0.4378003203416978,-8.20761774358472,-99.9969972164752,7492,-0.0026633212134285025
0.01,0.08,0.008,0.0045000000000000005,0.42899448108762955,-8.323551350369156,-99.99772222158711,7429,-0.002861463434870239
0.01,0.08,0.009000000000000001,0.0005,0.42961231784437726,-7.328903243285253,-99.99363625873237,7274,-0.002204656270216119
0.01,0.08,0.009000000000000001,0.001,0.4289249381358262,-7.353867647822628,-99.99392140235668,7274,-0.002221429609602517
0.01,0.08,0.009000000000000001,0.0015,0.4280803080308031,-7.335056754512016,-99.99354673704029,7272,-0.002251277870112766
0.01,0.08,0.009000000000000001,0.002,0.4272739782578781,-7.377781110359999,-99.99387146621845,7267,-0.0023005551828845176
0.01,0.08,0.009000000000000001,0.0025,0.42404627461782124,-7.634414678084674,-99.99505183034316,7261,-0.002434629102288336
0.01,0.08,0.009000000000000001,0.003,0.42135761589403975,-7.693152728287808,-99.99502338797791,7248,-0.002536146663957171
0.01,0.08,0.009000000000000001,0.0035,0.41744073201164567,-7.6366115831002315,-99.99486544117138,7213,-0.0026877068092970176
0.01,0.08,0.009000000000000001,0.004,0.41221586947427136,-7.907030891106785,-99.99593321307538,7171,-0.002865837745495841
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.01,0.08,0.009000000000000001,0.0045000000000000005,0.40742302825811894,-7.998175588865866,-99.99685515368377,7113,-0.003053700943200285
0.02,0.04,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.04,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.04,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.04,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.04,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.04,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.04,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.04,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.04,0.001,0.0005,0.681762703154108,9.219755945958784,-58.75430918441068,15567,6.199827640765294e-05
0.02,0.04,0.002,0.0005,0.8346089086177866,5.396273720414635,-80.98532479792732,13066,5.564438914406729e-06
0.02,0.04,0.002,0.001,0.7821457165732586,4.5328605095646965,-83.16844193143629,12490,-8.817168831287388e-05
0.02,0.04,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.04,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.04,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.04,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.04,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.04,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.04,0.002,0.0015,0.7314915282530674,3.3541337176571,-84.2391547474716,11981,-0.00019943988726763888
0.02,0.04,0.003,0.0005,0.846129541864139,-1.1245451939403766,-94.4788572154028,9495,-0.0005093054620112186
0.02,0.04,0.003,0.001,0.8228263169028982,-1.3721649911640972,-94.81977167996881,9454,-0.0005293619118726397
0.02,0.04,0.003,0.0015,0.787584143605086,-1.6773872879911218,-95.80948286421915,9359,-0.0005643923132234799
0.02,0.04,0.003,0.002,0.7425214837376265,-2.358716194523828,-97.30183747564442,9193,-0.0006554221902446246
0.02,0.04,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.04,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.04,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.04,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.04,0.003,0.0025,0.6989462007764836,-2.783424893864188,-98.35485125717737,9015,-0.0007436996759347714
0.02,0.04,0.004,0.0005,0.8016539440203563,-3.0881854802473656,-98.99700231985202,7860,-0.0006781265969894638
0.02,0.04,0.004,0.001,0.7991344195519349,-3.0982490300579335,-99.02306921817858,7856,-0.0006818215062929946
0.02,0.04,0.004,0.0015,0.787944437364598,-3.0792953058301498,-99.05061823045732,7847,-0.0006792752068816382
0.02,0.04,0.004,0.002,0.7643140771102857,-3.2426926817504933,-99.20401491477236,7807,-0.0007083140002217327
0.02,0.04,0.004,0.0025,0.7343568571797188,-3.182639460434446,-99.20141192881222,7751,-0.0007307311521557058
0.02,0.04,0.004,0.003,0.6999479302265035,-3.326055814192833,-99.40569486903958,7682,-0.0007876338244353191
0.02,0.04,0.004,0.0035,0.6666666666666666,-3.5450341546085085,-99.51914384327955,7560,-0.0008591176052669004
0.02,0.04,0.004,0.0035,0.6666666666666666,-3.5450341546085085,-99.51914384327955,7560,-0.0008591176052669004
0.02,0.04,0.004,0.0035,0.6666666666666666,-3.5450341546085085,-99.51914384327955,7560,-0.0008591176052669004
0.02,0.04,0.005,0.0005,0.7571408066599684,-3.4469178806903598,-99.60940822718563,6967,-0.0007394016009773136
0.02,0.04,0.005,0.001,0.756062562778017,-3.4692291098975656,-99.64165513675975,6969,-0.0007444857709623533
0.02,0.04,0.005,0.0015,0.7531927105754054,-3.4509575555578538,-99.6480653527465,6969,-0.0007375590989512893
0.02,0.04,0.005,0.002,0.7444572415778865,-3.624514892473904,-99.70206683900784,6946,-0.0007778160286357406
0.02,0.04,0.005,0.0025,0.7304523775112011,-3.6757679571429756,-99.70475092422046,6919,-0.000794391402823549
0.02,0.04,0.005,0.003,0.7101407224720732,-3.8849373089286336,-99.77940913628298,6893,-0.0008603260075287665
0.02,0.04,0.005,0.0035,0.6802342606149341,-4.004968665786257,-99.82057562371529,6830,-0.0009503406847921152
0.02,0.04,0.005,0.004,0.6441708691782854,-4.469672432881682,-99.90113976061397,6742,-0.0011779509383068342
0.02,0.04,0.005,0.0045000000000000005,0.6063701923076923,-4.991744079986906,-99.94656659040567,6656,-0.0014263328394543125
0.02,0.04,0.006,0.0005,0.7187842707190976,-3.6614333289135588,-99.72269261665208,6383,-0.0007664159294283201
0.02,0.04,0.006,0.001,0.7183385579937304,-3.6509163406811154,-99.71819601427303,6380,-0.0007587424266745461
0.02,0.04,0.006,0.0015,0.7176433719837042,-3.5906817839710246,-99.69589052296244,6382,-0.00076001199864307
0.02,0.04,0.006,0.002,0.7138827953619555,-3.6326828962434,-99.71501043114172,6382,-0.000770058931192177
0.02,0.04,0.006,0.0025,0.7075353218210361,-3.730440116045944,-99.73310324579447,6370,-0.0007858282280668329
0.02,0.04,0.006,0.003,0.6992918961447679,-3.9055473727359926,-99.78366558553711,6355,-0.0008488850321602987
0.02,0.04,0.006,0.0035,0.6819261840646286,-4.090880068660897,-99.82483314330781,6313,-0.0009584672207436781
0.02,0.04,0.006,0.004,0.6559346468044209,-4.4210345633125705,-99.88374032782968,6243,-0.0011598347757562257
0.02,0.04,0.006,0.0045000000000000005,0.6276029055690072,-4.6788608443147774,-99.92264609392777,6195,-0.001368810543256689
0.02,0.04,0.007,0.0005,0.6820104924691149,-3.941096968265637,-99.84088313651593,5909,-0.0008505937871737144
0.02,0.04,0.007,0.001,0.6820104924691149,-3.9205820917635257,-99.83748434571783,5909,-0.0008384892420871203
0.02,0.04,0.007,0.0015,0.6813410091432441,-3.9397333560784205,-99.83917204959182,5906,-0.0008464253931535199
0.02,0.04,0.007,0.002,0.6796544130103337,-3.951934323434981,-99.83945358735036,5903,-0.0008469888256395691
0.02,0.04,0.007,0.0025,0.676789955887343,-4.100888317785748,-99.85848419297805,5894,-0.0008878601008791483
